tradeDate,标的证券代码,标的证券简称,本日融资余额(元),本日融资买入额(元),本日融资偿还额(元),本日融券余量,本日融券卖出量,本日融券偿还量
2026-03-19,513770,港股互联,148001371,37357731,32030942,0,0,0
2026-03-19,513780,港股新药,122042934,6202782,7785693,0,0,0
2026-03-19,513800,东证ETF,49223905,23353967,15619256,0,0,0
2026-03-19,513820,港股分红,19240532,2372650,3664721,0,0,0
2026-03-19,513850,美国50,146392105,7024949,5179154,0,0,0
2026-03-19,513860,HKC科技,43414809,10801690,9810112,0,0,0
2026-03-19,513870,纳指指数,165011394,4820656,4814933,0,0,0
2026-03-19,513880,日经225,56543541,15287540,16748106,0,0,0
2026-03-19,513890,HK科技,13828604,3015324,1747552,0,0,0
2026-03-19,513910,红利央企,71521618,12699766,6772572,0,0,0
2026-03-19,513920,央企40,61403718,23973409,13026064,0,0,0
2026-03-19,513950,恒生红利,20482006,1629660,557048,0,0,0
2026-03-19,513970,恒生消费,82442775,5059440,6762266,0,0,0
2026-03-19,513980,科技港股,380474037,77922150,72918554,0,0,0
2026-03-19,515000,科技ETF,48805793,7886307,7037352,0,0,0
2026-03-19,515010,华夏证券,32716254,2570206,876421,0,0,0
2026-03-19,515020,银行指数,4728306,2439207,834808,0,0,0
2026-03-19,515030,新汽车,34711267,6141115,4902845,2949800,0,52800
2026-03-19,515050,5GETF,61359870,13563380,13862028,10147600,71100,219500
2026-03-19,515060,华夏地产,7262986,1029058,441125,0,0,0
2026-03-19,515070,AI智能,115887690,6844269,7594324,0,0,0
2026-03-19,515080,中证红利,77808022,17646129,26885714,0,0,0
2026-03-19,515100,红利100,85730171,2108555,17924859,22043500,0,0
2026-03-19,515120,创新药,316885985,24188427,31109626,2030600,0,0
2026-03-19,515170,食品饮料,132959420,5791898,7178433,0,0,0
2026-03-19,515180,100红利,42295690,12236134,10462550,150000,0,150000
2026-03-19,515210,钢铁ETF,38254181,7879428,6887456,0,0,10000
2026-03-19,515220,煤炭ETF,133009844,42312613,54988580,4790900,1167500,362600
2026-03-19,515230,软件ETF,245931644,9332230,12552156,6797000,0,0
2026-03-19,515250,智能汽车,11810431,1226729,597650,126100,56400,36300
2026-03-19,515260,电子ETF,10083539,1630037,882694,0,0,0
2026-03-19,515290,银行,18068369,6679259,687265,107700,5000,5000
2026-03-19,515300,红利300,10198562,1792025,3197723,3297100,490700,175400
2026-03-19,515330,天弘300,1803557,13778,0,27300,0,0
2026-03-19,515370,中证光伏,5562314,212587,73386,0,0,0
2026-03-19,515380,泰康300,2378028,1060289,1182159,0,0,0
2026-03-19,515390,HS300,2133006,978413,743737,0,0,0
2026-03-19,515400,大数据,62267163,8078880,9026173,12652100,0,0
2026-03-19,515450,红利50,69025920,2113941,2388658,2810000,0,0
2026-03-19,515580,中证科技,3177657,888183,336369,0,0,0
2026-03-19,515600,央企创新,359576,1743,127422,0,0,0
2026-03-19,515630,保险证券,18704858,3106042,2415982,0,0,0
2026-03-19,515650,消费50,71268859,4858697,1928285,1090000,0,0
2026-03-19,515700,新能车,30223215,1117920,973847,2051400,5000,18900
2026-03-19,515710,食品ETF,39394802,795316,760348,0,0,0
2026-03-19,515720,金科富国,6411855,34275,475722,0,0,0
2026-03-19,515750,科技50,4276033,827161,793091,0,0,0
2026-03-19,515790,光伏ETF,363631571,35142303,28098195,5082000,588500,80900
2026-03-19,515800,800ETF,6407188,3251062,1630005,0,0,0
2026-03-19,515880,通信ETF,378592308,49026732,75404871,8774900,0,97900
2026-03-19,515900,央创ETF,2733571,116452,271065,0,0,0
2026-03-19,515980,人工智能,318737913,15360763,17678038,853900,419900,46400
2026-03-19,516010,游戏ETF,51740237,4296819,4516392,0,0,0
2026-03-19,516020,化工ETF,75991798,14264139,11162086,0,0,0
2026-03-19,516080,创新医药,23086301,1850322,803958,0,0,0
2026-03-19,516090,新能源E,18175074,1517399,1183022,0,0,0
2026-03-19,516100,科技金融,44707732,1331915,1207092,0,0,0
2026-03-19,516110,汽车ETF,2607503,621945,872249,1175000,0,0
2026-03-19,516120,化工50,55199573,7610424,10353065,1680000,0,0
2026-03-19,516150,稀土基金,74719216,7619657,4641680,107200,10000,116500
2026-03-19,516160,新能源,89259666,13497676,13814525,764959,600,1900
2026-03-19,516290,光伏基金,5763193,1522497,1824828,0,0,0
2026-03-19,516310,银行指基,20757394,6773378,11498200,0,0,0
2026-03-19,516350,芯片50,16419531,2435712,770331,0,0,0
2026-03-19,516510,云计算,88791841,13505491,9467661,6382700,0,0
2026-03-19,516520,智能驾驶,40828212,3471287,2672377,0,0,0
2026-03-19,516640,芯片龙头,31095582,4729187,1073120,0,0,0
2026-03-19,516650,有色50,53168476,9602456,9116915,0,0,0
2026-03-19,516670,畜牧养殖,12722152,1802326,2243933,0,0,0
2026-03-19,516780,稀土ETF,48249269,6109699,7349527,2180000,0,0
2026-03-19,516820,医疗创新,75262086,4476329,1745040,0,0,0
2026-03-19,516860,金融科技,87303752,4246131,3784162,0,0,0
2026-03-19,516880,光伏50,16240595,2128203,1052508,230600,0,0
2026-03-19,516920,芯片基金,5899114,1469616,597134,0,0,0
2026-03-19,516970,基建50,13060303,3526082,3695607,227000,157400,840500
2026-03-19,517300,AH300ETF,2345572,124707,93,0,0,0
2026-03-19,517380,创新药AH,31656784,819552,808510,0,0,0
2026-03-19,517520,黄金股,300825587,50220197,63636918,0,0,0
2026-03-19,517900,银行优选,19300606,1025456,371377,0,0,0
2026-03-19,518600,上海金,28282512,72668478,70850601,0,0,0
2026-03-19,518660,工银黄金,68319456,77979260,64909886,0,0,0
2026-03-19,518680,金ETF,71499164,63576570,66483780,0,0,0
2026-03-19,518800,黄金基金,447973938,139709179,104400192,0,0,0
2026-03-19,518850,黄金9999,151722273,113295281,109759752,0,0,0
2026-03-19,518860,上海金E,6056807,14626323,12450987,0,0,0
2026-03-19,518880,黄金ETF,6963738329,733957590,839451896,222700,0,100
2026-03-19,520500,恒生新药,161515707,37347046,29943824,0,0,0
2026-03-19,520550,红利恒生,23616667,1969563,4294711,0,0,0
2026-03-19,520560,香港30,2468283,83269,34580,0,0,0
2026-03-19,520570,科技恒指,11013335,5620295,3145891,0,0,0
2026-03-19,520600,汽车港股,155940456,10550020,29285119,0,0,0
2026-03-19,520660,港红利CS,6544540,3369047,3422328,0,0,0
2026-03-19,520700,创新药WJ,27205519,2264726,5387844,0,0,0
2026-03-19,520830,沙特ETF,60140625,5475031,10871962,0,0,0
2026-03-19,520840,港科技,46824607,5709100,5279647,0,0,0
2026-03-19,520860,港股通科,512925,174945,150635,0,0,0
2026-03-19,520880,港创新药,71797817,19346314,23714169,0,0,0
2026-03-19,520900,红利香港,5254151,2070478,1721172,0,0,0
2026-03-19,520920,恒生科TH,53586032,11746480,9787470,0,0,0
2026-03-19,520950,港股50,1075034,1071507,70463,0,0,0
2026-03-19,520970,港股通药,4878231,321794,1768864,0,0,0
2026-03-19,520980,港科技30,151860148,33881145,15740690,0,0,0
2026-03-19,520990,国新红利,88773621,19390650,25927301,0,0,0
2026-03-19,560010,1000基金,11494587,6018483,7105314,114129257,4564700,100800
2026-03-19,560050,MSCIA50,13239990,1207803,1291465,0,0,0
2026-03-19,560080,中药ETF,60756776,4350506,3887382,0,0,0
2026-03-19,560090,证券指数,129060798,7846563,8334737,0,0,0
2026-03-19,560170,央企科技,5947572,1075706,1438571,0,0,0
2026-03-19,560260,医疗50,8563212,788986,259806,0,0,0
2026-03-19,560280,工程机械,26546626,6705335,3748499,0,0,0
2026-03-19,560350,A50指数,8950382,676183,1077338,0,0,0
2026-03-19,560510,中证A500,6439952,1232840,1473957,0,0,0
2026-03-19,560530,A500ETF,9028841,2740144,1559734,0,0,0
2026-03-19,560610,A500指数,7970702,1320338,474459,0,0,0
2026-03-19,560770,机器人ZS,8972190,758173,783473,0,0,0
2026-03-19,560780,半导设备,53692962,7187661,3785907,0,0,0
2026-03-19,560800,数字ETF,6243037,651955,320056,0,0,0
2026-03-19,560860,工业有色,160234856,22630704,23726722,0,0,0
2026-03-19,561100,电子龙头,2832858,611068,655615,0,0,0
2026-03-19,561160,锂电池,22676862,1624053,1798836,0,0,0
2026-03-19,561230,A50,1540919,200175,140224,0,0,0
2026-03-19,561300,300增ETF,2741301,545299,816641,0,0,0
2026-03-19,561330,矿业ETF,43323406,7404255,7833000,0,0,0
2026-03-19,561380,电网ETF,90128063,8184290,7851731,0,0,0
2026-03-19,561550,500指增,47785143,3336901,5010632,0,0,0
2026-03-19,561560,电力ETF,19815861,2762242,1966848,0,0,0
2026-03-19,561580,央企红利,9485185,2785341,2157381,0,0,0
2026-03-19,561910,电池ETF,74258728,8501755,7344428,0,0,0
2026-03-19,561980,芯片设备,102366632,8487872,7162019,0,0,0
2026-03-19,561990,300增强,10979745,452898,274568,0,0,0
2026-03-19,562060,标普红利,3296811,960097,687519,0,0,0
2026-03-19,562310,300成长,12755702,1259275,981121,0,0,0
2026-03-19,562500,机器人,973480919,99807133,85480831,13455000,0,0
2026-03-19,562510,旅游ETF,16500446,2715615,1528822,0,0,0
2026-03-19,562590,半导材料,21228548,3004304,3071663,0,0,0
2026-03-19,562800,稀有金属,152941551,24695566,22432284,0,0,0
2026-03-19,562880,电池基金,2639741,219414,161911,0,0,0
2026-03-19,562950,消电50,2630523,599622,167136,0,0,0
2026-03-19,562970,光伏E,6217916,605838,603894,0,0,0
2026-03-19,562990,碳中和E,2266095,68342,74479,0,0,0
2026-03-19,563000,中国A50,3724584,297531,613068,0,0,0
2026-03-19,563020,低波红利,89290704,16211874,16060792,0,0,0
2026-03-19,563080,中证A50E,3366010,767532,711361,0,0,0
2026-03-19,563220,A500富国,3858318,669123,147071,12404900,0,0
2026-03-19,563230,卫星ETF,240266667,17969868,25533554,0,0,0
2026-03-19,563300,中证2000,149733848,66212652,68962047,63387100,0,20000
2026-03-19,563360,A500基金,109389563,34474856,33504748,5000000,5000000,0
2026-03-19,563390,现金基金,3457326,464573,1426930,0,0,0
2026-03-19,563580,现金800,6720915,421413,2139340,0,0,0
2026-03-19,563700,红利价值,4069558,30495,85352,0,0,0
2026-03-19,563800,A500龙头,49623077,1686062,434594,0,0,0
2026-03-19,563880,A500添富,950085,860029,1697534,0,0,0
2026-03-19,588000,科创50,2459494496,528727227,346772413,45317584,2110800,2720800
2026-03-19,588020,科创50E,16519789,4429732,3493208,0,0,0
2026-03-19,588030,科创指基,112779736,10419253,11806748,0,0,0
2026-03-19,588050,科创ETF,122764516,10554057,8377013,0,0,0
2026-03-19,588060,上证科创,108480122,7872796,6563470,0,0,0
2026-03-19,588080,科创板50,539684969,91061787,42872231,1105300,0,20000
2026-03-19,588090,科创板,63482842,8643888,5368111,0,0,0
2026-03-19,588120,科100ETF,19705340,2026652,1811292,3605000,0,0
2026-03-19,588170,科创半导,214136851,30802283,39359314,0,0,0
2026-03-19,588180,科创50基,18110066,2514802,1273245,0,0,0
2026-03-19,588190,科创100,73916409,5892401,5310595,0,0,0
2026-03-19,588200,科创芯片,1756775444,157345541,117433001,7808800,0,0
2026-03-19,588220,科创100F,115913113,7295799,10657931,1342000,0,0
2026-03-19,588230,科创200,111443980,16244637,9581427,0,0,0
2026-03-19,588290,芯片科创,75032348,4339074,5602691,0,0,0
2026-03-19,588300,双创ETF,22059274,983760,1806153,0,0,0
2026-03-19,588330,双创龙头,17393256,509551,665003,957600,11500,41400
2026-03-19,588380,创50ETF,25899213,4694437,2508400,0,0,0
2026-03-19,588400,双创50,6815316,183858,638736,0,0,0
2026-03-19,588460,科创增强,28505590,2396295,1301579,0,0,0
2026-03-19,588710,科半导体,65171828,11353595,9831328,0,0,0
2026-03-19,588730,科创AI,39288610,2378029,2339620,0,0,0
2026-03-19,588750,科创芯50,53266842,5861886,4602031,0,0,0
2026-03-19,588760,AI科创,101327112,5553502,6337362,0,0,0
2026-03-19,588780,芯片设计,39868276,5891149,2788452,0,0,0
2026-03-19,588790,科创智能,217387843,11012266,10630824,0,0,0
2026-03-19,588800,科创100C,38391256,3629935,4374195,0,0,0
2026-03-19,588810,科创板芯,7595898,1611224,3213758,0,0,0
2026-03-19,588830,科创新能,31391697,4882463,4824081,0,0,0
2026-03-19,588870,科创50指,5569267,1060164,917556,0,0,0
2026-03-19,588890,科创芯,14432050,2181218,2288032,0,0,0
2026-03-19,588930,科创板AI,46335663,1913177,1747614,670000,0,0
2026-03-19,588990,科芯片,4303223,752360,1278137,0,0,0
2026-03-19,589000,科创综指,14775835,1378453,848257,0,0,0
2026-03-19,589010,科创AI指,8912122,1571915,1767731,0,0,0
2026-03-19,589100,国泰芯片,1850515,598011,1229525,0,0,0
2026-03-19,589520,AI科创板,14839505,1697539,1189213,0,0,0
2026-03-19,589560,科创AITF,4669950,548149,422985,0,0,0
2026-03-19,589680,科创综Z,4494974,733195,738959,0,0,0
2026-03-19,589720,科创新药,54995724,10579101,8616941,0,0,0
2026-03-19,589800,科创综合,22621623,4950899,445061,5520200,0,0
2026-03-19,589850,科创东财,15081516,3088606,1138668,0,0,0
2026-03-19,589950,科100FG,643013,199188,179149,0,0,0
2026-03-19,600000,浦发银行,3321010335,34982611,53725989,496300,51600,42500
2026-03-19,600004,白云机场,419154050,5024268,5834381,331798,3400,900
2026-03-19,600006,东风股份,355664005,5015979,6526515,527400,5300,6200
2026-03-19,600007,中国国贸,176734823,2305856,2698271,140499,2000,7600
2026-03-19,600008,首创环保,567238236,38552907,61058238,365000,100,9900
2026-03-19,600009,上海机场,1727156630,21586380,24115971,245900,9400,1100
2026-03-19,600010,包钢股份,2771294779,277834109,321038407,23492700,379900,808900
2026-03-19,600011,华能国际,772839728,59729943,50169821,1283300,56100,21500
2026-03-19,600012,皖通高速,20160840,2796051,5099585,47400,32700,200
2026-03-19,600015,华夏银行,1641784488,34144422,43174185,150800,32200,36900
2026-03-19,600016,民生银行,7745548626,132914930,89818312,380620,66000,412900
2026-03-19,600017,日照港,333092598,10549171,15733117,39600,1700,1100
2026-03-19,600018,上港集团,825449228,24020182,20526405,60800,16900,600
2026-03-19,600019,宝钢股份,1545712908,114957956,43409484,1724628,1196600,12500
2026-03-19,600020,中原高速,183720703,13115785,10319614,309400,72700,1400
2026-03-19,600021,上海电力,1535199688,63443688,68661122,793600,19200,9500
2026-03-19,600022,山东钢铁,318011538,28485092,26860324,1196800,256300,1100
2026-03-19,600023,浙能电力,379386770,18876522,19320080,340000,500,37300
2026-03-19,600025,华能水电,1772871741,17946285,22552447,131700,18900,13300
2026-03-19,600026,中远海能,1677565190,446923307,252614115,362800,4800,15800
2026-03-19,600027,华电国际,904231932,51089240,37838391,118400,5500,0
2026-03-19,600028,中国石化,2078907225,188682703,205785842,3546200,1622500,200800
2026-03-19,600029,南方航空,528377954,70809632,32714433,450400,213800,7200
2026-03-19,600030,中信证券,19412395291,323033157,406319841,564700,67100,96300
2026-03-19,600031,三一重工,1887597996,132290373,64114533,295400,32700,62500
2026-03-19,600032,浙江新能,198439258,93095795,81696517,323300,74300,8200
2026-03-19,600033,福建高速,356756661,8367739,13753395,502200,24100,4700
2026-03-19,600035,楚天高速,104494952,5136227,6324888,55500,0,300
2026-03-19,600036,招商银行,11762194874,114923197,188468312,733852,129500,28400
2026-03-19,600037,歌华有线,498549980,17986754,22030039,396000,5300,0
2026-03-19,600038,中直股份,1210106248,40127236,31705069,268500,8200,5100
2026-03-19,600039,四川路桥,132320633,5271056,4344222,280500,11700,2900
2026-03-19,600048,保利发展,3238326017,76629830,90482975,822000,57500,2400
2026-03-19,600050,中国联通,3331387429,91351228,97170313,733900,278900,256800
2026-03-19,600053,九鼎投资,112856042,2563625,2350706,0,0,0
2026-03-19,600055,万东医疗,495088943,6089550,3980609,92600,4200,2100
2026-03-19,600056,中国医药,464440916,14709847,12871995,331500,1600,1100
2026-03-19,600057,厦门象屿,159936238,10643947,10517773,54700,4200,12100
2026-03-19,600058,五矿发展,440756821,13140721,13372680,27000,900,4500
2026-03-19,600059,古越龙山,484962006,13720084,19908113,70700,0,1800
2026-03-19,600060,海信视像,320568764,19965629,8733292,68800,12600,6200
2026-03-19,600061,国投资本,1513268628,26209067,29538595,41100,0,100
2026-03-19,600062,华润双鹤,536318776,5468453,6109941,279944,300,700
2026-03-19,600063,皖维高新,642568328,82419645,56301910,189500,4600,10600
2026-03-19,600064,南京高科,407174931,17794337,17078404,49700,1900,0
2026-03-19,600066,宇通客车,235161385,20295930,10720683,308300,76100,15300
2026-03-19,600067,冠城新材,202830741,6447049,7102579,37300,400,0
2026-03-19,600071,凤凰光学,244242441,7186768,4679335,2400,0,0
2026-03-19,600072,中船科技,606146007,27228208,35912883,264536,39200,38000
2026-03-19,600073,光明肉业,395777564,9914512,15120651,224400,8100,47400
2026-03-19,600075,新疆天业,166524801,26623413,34971848,271500,15000,7200
2026-03-19,600076,康欣新材,238923625,3167020,12270298,0,0,0
2026-03-19,600081,东风科技,130599246,3221944,3731785,30700,1300,200
2026-03-19,600085,同仁堂,1338658708,12188127,13166589,129150,11100,10400
2026-03-19,600088,中视传媒,393821376,4879400,5426403,96400,0,0
2026-03-19,600089,特变电工,7528200520,445867003,625772327,869120,23400,23900
2026-03-19,600094,大名城,778154344,3328286,13671728,523000,0,2600
2026-03-19,600095,湘财股份,778895034,12728421,7398197,352400,10600,1800
2026-03-19,600096,云天化,2628672698,340590466,264882043,575900,12700,34800
2026-03-19,600098,广州发展,301326984,10980101,12582681,58900,4200,5000
2026-03-19,600100,同方股份,1953009941,70412967,68687221,102124,26300,453500
2026-03-19,600101,明星电力,309830948,17140099,26747297,16100,0,2200
2026-03-19,600104,上汽集团,3369163585,60211851,82004985,896200,33700,12200
2026-03-19,600105,永鼎股份,1268311712,84966783,105826257,565000,5100,5400
2026-03-19,600106,重庆路桥,580021375,8953180,6251880,46600,300,800
2026-03-19,600108,亚盛集团,649704393,115541017,126851536,1044254,0,49600
2026-03-19,600109,国金证券,1868154930,26744188,24381151,446800,1500,92600
2026-03-19,600110,诺德股份,516024398,23648112,34359068,0,0,0
2026-03-19,600111,北方稀土,6463267527,581860030,557927160,328500,104100,60500
2026-03-19,600113,浙江东日,1590219782,20897556,7115454,52001,900,300
2026-03-19,600114,东睦股份,1135371687,64840976,69642488,9100,100,0
2026-03-19,600115,中国东航,417253672,89293111,61909189,936600,260200,139500
2026-03-19,600116,三峡水利,237331973,20269750,24275243,97800,1100,81500
2026-03-19,600118,中国卫星,2915449750,178006545,230842762,378322,23500,21200
2026-03-19,600120,浙江东方,926015311,24105638,18082574,570473,1400,4300
2026-03-19,600121,郑州煤电,167406887,46717130,60797018,67600,300,500
2026-03-19,600123,兰花科创,396668266,38362863,44288394,382030,39200,3100
2026-03-19,600125,铁龙物流,461002283,21617206,11775767,25400,700,2600
2026-03-19,600126,杭钢股份,944375670,84797247,100489271,852800,0,59000
2026-03-19,600127,金健米业,195608125,16644642,15901087,9700,0,4800
2026-03-19,600129,太极集团,355911272,8832426,11031154,186841,19900,3900
