tradeDate,证券代码,证券简称,融资买入额(元),融资余额(元),融券卖出量(股/份),融券余量(股/份),融券余额(元),融资融券余额(元)
20260324,000735,罗 牛 山,8849446,695243811,0,87700,596360,695840171
20260324,000737,北方铜业,58396622,781293267,6100,296000,3877600,785170867
20260324,000738,航发控制,32869142,1015431981,16900,529803,11380168,1026812149
20260324,000739,普洛药业,3609884,183033633,2600,171200,2857328,185890961
20260324,000750,国海证券,22097538,1695427555,118900,1351500,5216790,1700644345
20260324,000755,山西高速,4990348,78790638,0,11900,61999,78852637
20260324,000756,新华制药,3295649,200110534,2000,100400,1439736,201550270
20260324,000758,中色股份,37421417,708299746,17500,259800,1662720,709962466
20260324,000761,本钢板材,5056007,158401255,51500,81100,255465,158656720
20260324,000762,西藏矿业,60040085,835684226,11200,134000,3579140,839263366
20260324,000766,通化金马,34241533,1836975279,9600,242500,4600225,1841575504
20260324,000767,晋控电力,66148705,250926998,175200,960000,3734400,254661398
20260324,000768,中航西飞,67010498,2277634821,12900,66500,1637895,2279272716
20260324,000776,广发证券,75679613,4195117590,24400,165300,3034908,4198152498
20260324,000777,中核科技,29237359,532889420,0,71300,1617084,534506504
20260324,000778,新兴铸管,34953731,732095628,160000,241101,1075310,733170938
20260324,000783,长江证券,43939536,1787412272,121500,369700,2562021,1789974293
20260324,000785,居然智家,20482278,271816018,79700,1737700,4379004,276195022
20260324,000786,北新建材,15467824,484038104,10700,76600,1940278,485978382
20260324,000789,万年青,6324860,140325758,26100,52500,287175,140612933
20260324,000790,华神科技,9991505,204660052,0,0,0,204660052
20260324,000791,甘肃能源,56369134,345348259,17300,133800,1125258,346473517
20260324,000792,盐湖股份,394998179,4952306745,51700,424200,15445122,4967751867
20260324,000795,英洛华,8219645,239592368,2300,183700,1550428,241142796
20260324,000799,酒鬼酒,8904348,515695438,300,6800,291924,515987362
20260324,000800,一汽解放,5424305,728134077,0,80900,515333,728649410
20260324,000801,四川九洲,14930109,942570936,16700,308500,4352935,946923871
20260324,000807,云铝股份,98673844,1592430200,32500,144000,4004640,1596434840
20260324,000810,创维数字,6299299,507536370,1800,10100,106555,507642925
20260324,000811,冰轮环境,28199869,596687552,48200,232570,4211842,600899394
20260324,000812,陕西金叶,6336466,178400836,57800,238800,943260,179344096
20260324,000813,德展健康,7488703,334984418,9400,264800,868544,335852962
20260324,000815,美利云,341531469,432565972,0,27000,555120,433121092
20260324,000816,智慧农业,7906546,192922083,0,0,0,192922083
20260324,000818,航锦科技,45517844,759479282,100,38900,834794,760314076
20260324,000819,岳阳兴长,3527266,412886313,0,18600,264678,413150991
20260324,000822,山东海化,23584300,306555209,200,34400,197112,306752321
20260324,000823,超声电子,53065211,667086377,0,4700,63215,667149592
20260324,000825,太钢不锈,16084761,543023336,37500,601500,2628555,545651891
20260324,000826,启迪环境,3034346,100182276,0,0,0,100182276
20260324,000828,东莞控股,5841217,272735769,3800,16600,173636,272909405
20260324,000829,天音控股,22585128,536248307,85700,101000,991820,537240127
20260324,000830,鲁西化工,30157390,500755988,2100,465700,7097268,507853256
20260324,000831,中国稀土,137982992,2374432783,167700,400600,18631906,2393064689
20260324,000837,秦川机床,8245853,377271855,7600,92600,966744,378238599
20260324,000838,财信发展,532957,54617531,0,0,0,54617531
20260324,000848,承德露露,7303695,258542401,300,340300,2664549,261206950
20260324,000850,华茂股份,6368246,264740949,9800,113200,547888,265288837
20260324,000852,石化机械,18704887,279770854,0,28400,197664,279968518
20260324,000858,五 粮 液,113505216,5388751487,16100,882408,89423227,5478174714
20260324,000859,国风新材,25456420,472463127,0,70000,658000,473121127
20260324,000860,顺鑫农业,6486154,383739905,9700,227120,2950288,386690193
20260324,000863,三湘印象,10687459,327273291,0,0,0,327273291
20260324,000868,安凯客车,8029548,205390824,6100,14800,65416,205456240
20260324,000869,张  裕Ａ,3226047,220978798,0,50200,951792,221930590
20260324,000875,电投绿能,81453612,1495084048,73800,516800,3772640,1498856688
20260324,000876,新 希 望,18659642,757866480,34100,664000,5451440,763317920
20260324,000877,天山股份,4854662,310399826,2600,98000,478240,310878066
20260324,000878,云南铜业,105288361,2313758704,6900,503833,9260451,2323019155
20260324,000880,潍柴重机,21672443,285654979,2300,83300,2203285,287858264
20260324,000883,湖北能源,90544876,368286602,66000,672000,3427200,371713802
20260324,000885,城发环境,5998164,173872871,11500,22100,297245,174170116
20260324,000887,中鼎股份,30238109,1317473722,10900,42500,748425,1318222147
20260324,000888,峨眉山Ａ,13197521,224964863,0,0,0,224964863
20260324,000893,亚钾国际,88384010,582961877,5100,238600,14101260,597063137
20260324,000895,双汇发展,11496560,192612121,33100,984300,27186366,219798487
20260324,000898,鞍钢股份,6222713,299093722,47400,1124700,2643045,301736767
20260324,000899,赣能股份,67672607,321937812,6900,108800,1523200,323461012
20260324,000900,现代投资,5582835,280935902,3600,15000,60750,280996652
20260324,000901,航天科技,51542739,953677401,7100,145659,3138951,956816352
20260324,000902,新洋丰,19959049,254504318,13100,53500,836205,255340523
20260324,000905,厦门港务,13070360,434491996,100,68800,740976,435232972
20260324,000910,大亚圣象,3645458,202863137,1000,57700,407362,203270499
20260324,000912,泸天化,39098226,202808028,0,52300,268822,203076850
20260324,000913,钱江摩托,5369575,183773126,42100,59000,848420,184621546
20260324,000915,华特达因,8432676,378553638,300,4700,149272,378702910
20260324,000917,电广传媒,26894227,1344384571,42500,420700,3895682,1348280253
20260324,000921,海信家电,6810188,598820630,16500,178100,3862989,602683619
20260324,000922,佳电股份,11149246,478940991,0,10800,147744,479088735
20260324,000923,河钢资源,31254626,457997591,0,8700,158253,458155844
20260324,000926,福星股份,7806125,428904480,0,18600,38688,428943168
20260324,000927,中国铁物,27495712,374700821,212200,285500,787980,375488801
20260324,000928,中钢国际,28959628,395605163,114500,227600,1483952,397089115
20260324,000930,中粮科技,18461664,338971210,9000,109200,736008,339707218
20260324,000931,中 关 村,8267435,193374928,16600,86900,418858,193793786
20260324,000932,华菱钢铁,34968619,798956161,11000,236300,1205130,800161291
20260324,000933,神火股份,271021177,1386203565,12800,85100,2483218,1388686783
20260324,000935,四川双马,19223809,1140400627,1500,9700,229502,1140630129
20260324,000936,华西股份,8417388,386846158,0,0,0,386846158
20260324,000937,冀中能源,14083057,162074161,8300,484700,2835495,164909656
20260324,000938,紫光股份,310191918,3732779012,66600,315200,8100640,3740879652
20260324,000948,南天信息,6249019,315405420,300,17100,261117,315666537
20260324,000950,重药控股,7157590,430071063,11500,111500,598755,430669818
20260324,000951,中国重汽,20016949,220585284,55600,237700,5353004,225938288
20260324,000957,中通客车,12176303,229266005,0,700,7553,229273558
20260324,000958,电投产融,20030638,586648827,2700,114700,746697,587395524
20260324,000959,首钢股份,35096396,338528815,6400,155300,742334,339271149
20260324,000960,锡业股份,128892104,1990371571,15600,209100,6546921,1996918492
20260324,000963,华东医药,25823237,930856599,11500,31420,1064195,931920794
20260324,000965,天保基建,8158368,180549282,800,73000,267910,180817192
20260324,000966,长源电力,146524700,433125389,2700,903300,4742325,437867714
20260324,000967,盈峰环境,29024226,650802783,7800,128000,1104640,651907423
20260324,000968,蓝焰控股,107888263,326521316,4400,67600,708448,327229764
20260324,000969,安泰科技,57441260,947294561,2400,76900,1531079,948825640
20260324,000970,中科三环,20772040,950807652,0,297000,3403620,954211272
20260324,000973,佛塑科技,48210194,454738917,0,1800,29736,454768653
20260324,000975,山金国际,78631660,955119806,2900,279091,7426611,962546417
20260324,000977,浪潮信息,274900039,4363618749,7888,147988,8592183,4372210932
20260324,000980,众泰汽车,16699171,468471387,0,0,0,468471387
20260324,000981,山子高科,45536070,916436654,0,0,0,916436654
20260324,000983,山西焦煤,161999224,836624475,15700,819100,6020385,842644860
20260324,000987,越秀资本,55284452,1127821847,13800,112800,943008,1128764855
20260324,000988,华工科技,1482578200,8468668963,14400,140000,15680000,8484348963
20260324,000990,诚志股份,81291632,544523206,1000,333600,3182544,547705750
20260324,000993,闽东电力,40357996,300412850,0,3700,52799,300465649
20260324,000997,新 大 陆,20024452,885711584,2300,126500,2567950,888279534
20260324,000998,隆平高科,39058469,480783925,900,66700,650992,481434917
20260324,000999,华润三九,24969519,711494109,3200,276088,7893356,719387465
20260324,001220,世盟股份,9791284,60119483,0,0,0,60119483
20260324,001221,悍高集团,2216563,48691057,200,15800,1015782,49706839
20260324,001233,海安集团,6144611,122573309,0,0,0,122573309
20260324,001239,永达股份,8505004,94135337,0,900,13401,94148738
20260324,001277,速达股份,2414863,53231942,2000,4000,142000,53373942
20260324,001279,强邦新材,1369403,78650063,400,6400,196736,78846799
20260324,001280,中国铀业,74823353,796662142,0,0,0,796662142
20260324,001282,三联锻造,4236555,90777453,500,11500,225055,91002508
20260324,001285,瑞立科密,7746994,146794107,0,0,0,146794107
20260324,001286,陕西能源,25698172,341016045,63500,292700,3295802,344311847
20260324,001287,中电港,119055255,679681575,2400,145100,3652167,683333742
20260324,001289,龙源电力,22175200,81063764,1800,2500,47625,81111389
20260324,001306,夏厦精密,2034548,95176351,0,3000,196800,95373151
20260324,001309,德明利,978559643,5870818357,2900,55065,19252376,5890070733
20260324,001324,长青科技,3699057,101304206,200,10800,201312,101505518
20260324,001325,元创股份,11958207,58604557,0,0,0,58604557
20260324,001326,联域股份,7879891,106987123,0,0,0,106987123
20260324,001328,登康口腔,2765417,37578894,0,8100,269406,37848300
20260324,001335,信凯科技,4111683,149763732,0,6000,251940,150015672
20260324,001337,四川黄金,51355789,522034977,200,62900,2878304,524913281
20260324,001356,富岭股份,1202982,74340053,400,76500,849150,75189203
20260324,001358,兴欣新材,1635182,40906131,0,0,0,40906131
20260324,001359,平安电工,7694718,307924577,0,4000,276520,308201097
20260324,001360,南矿集团,5464456,208410369,0,12700,264541,208674910
20260324,001367,海森药业,8032272,71763434,0,13700,293454,72056888
20260324,001369,双欣材料,40897990,191433783,0,0,0,191433783
20260324,001373,翔腾新材,5973263,39615474,0,0,0,39615474
20260324,001378,德冠新材,8118476,64864836,0,0,0,64864836
20260324,001379,腾达科技,3295705,65958721,0,0,0,65958721
20260324,001380,华纬科技,3618138,133905559,0,6800,138448,134044007
20260324,001382,新亚电缆,32943802,75462189,100,14802,338669,75800858
20260324,001386,马可波罗,5744742,189559541,0,0,0,189559541
20260324,001387,雪祺电气,6480278,120480344,0,20700,267237,120747581
20260324,001388,信通电子,4728275,101948787,0,0,0,101948787
20260324,001389,广合科技,63248307,1314857119,700,13400,1378592,1316235711
20260324,001390,古麒绒材,3767204,76495583,0,0,0,76495583
20260324,001391,国货航,10148976,263528688,3600,138900,743115,264271803
20260324,001395,亚联机械,1939964,64666405,100,6900,270756,64937161
20260324,001396,誉帆科技,9960120,57706181,0,0,0,57706181
20260324,001400,江顺科技,38256702,150001773,1300,3700,495430,150497203
20260324,001696,宗申动力,37228748,1040526068,18800,541700,10303134,1050829202
20260324,001872,招商港口,9844226,127427195,200,6800,153000,127580195
20260324,001896,豫能控股,294134485,598114063,10700,54600,922740,599036803
20260324,001914,招商积余,4688255,184033968,3200,108400,1056900,185090868
20260324,001965,招商公路,9103080,171642893,8200,72800,722904,172365797
20260324,001979,招商蛇口,24453449,708779461,71000,395900,3507674,712287135
20260324,002001,新 和 成,90617236,1150245601,60200,382753,13231771,1163477372
20260324,002003,伟星股份,7428526,89613185,31000,346900,3333709,92946894
20260324,002004,华邦健康,8821720,361403263,5800,53200,260680,361663943
20260324,002006,精工科技,14438300,716870057,3400,139700,2465705,719335762
20260324,002007,华兰生物,9801190,1321043272,132200,845230,12162860,1333206132
20260324,002008,大族激光,130572273,2217141014,6800,164500,10159520,2227300534
20260324,002009,天奇股份,35472519,387630539,1600,17600,417648,388048187
20260324,002010,传化智联,13885155,574370911,8100,49200,276012,574646923
20260324,002011,盾安环境,20357615,526062039,0,16300,193644,526255683
20260324,002015,协鑫能科,710615180,1337105425,16500,418400,8284320,1345389745
20260324,002016,世荣兆业,13873061,192441946,11600,15700,88391,192530337
20260324,002017,东信和平,12146684,467305506,3800,35000,661850,467967356
20260324,002019,亿帆医药,35063763,586575868,8000,166100,2109470,588685338
20260324,002020,京新药业,26885463,508304089,400,97300,1428364,509732453
20260324,002023,海特高新,12077331,597723687,4400,320700,3255105,600978792
20260324,002025,航天电器,255592349,812755328,16100,183000,12268320,825023648
20260324,002026,山东威达,14305127,317946557,0,21000,265020,318211577
20260324,002027,分众传媒,37231795,1827691091,125000,11510900,75051068,1902742159
20260324,002028,思源电气,52159519,1000661195,10100,133300,27326500,1027987695
20260324,002029,七 匹 狼,17054406,456491371,16600,18500,181300,456672671
20260324,002030,达安基因,6950898,308144607,55300,165200,973028,309117635
20260324,002031,巨轮智能,9134719,492015264,0,38200,246008,492261272
20260324,002032,苏 泊 尔,2550721,97917926,2800,41000,1787600,99705526
20260324,002033,丽江股份,24609879,218627433,0,800,7056,218634489
20260324,002034,旺能环境,13262061,137911429,0,64600,1157632,139069061
20260324,002035,华帝股份,9808760,148282814,17600,81500,493075,148775889
20260324,002036,联创电子,14997505,869121144,11100,365600,3283088,872404232
20260324,002037,保利联合,7185304,147165393,0,1400,11074,147176467
20260324,002038,双鹭药业,5505511,316925676,3400,427166,2426303,319351979
20260324,002039,黔源电力,50937536,281467547,10200,11700,234000,281701547
20260324,002041,登海种业,15977049,186588259,186200,230500,2401810,188990069
20260324,002042,华孚时尚,21251500,285546910,2300,121900,492476,286039386
20260324,002043,兔 宝 宝,7429983,14538550,31500,206100,3029670,17568220
20260324,002044,美年健康,44169583,718929985,85800,1391000,7789600,726719585
20260324,002045,国光电器,9706817,398064772,1200,113300,1319945,399384717
20260324,002046,国机精工,41669872,1240801726,4200,86400,3799872,1244601598
20260324,002048,宁波华翔,29135552,1092321635,6200,127605,3173536,1095495171
20260324,002049,紫光国微,73348897,4005070670,1300,68746,4633480,4009704150
20260324,002050,三花智控,293632861,6094130555,9100,289362,12318140,6106448695
20260324,002051,中工国际,44691566,275371771,31100,175300,1521604,276893375
20260324,002053,云南能投,71548863,618236452,21900,87200,1133600,619370052
20260324,002054,德美化工,13382714,164410332,0,5500,46695,164457027
20260324,002056,横店东磁,64970441,937927789,11300,133800,2890080,940817869
20260324,002057,中钢天源,16809201,452457070,0,400,3608,452460678
20260324,002060,广东建工,15329849,199334410,13900,42800,169916,199504326
20260324,002061,浙江交科,11463480,273585366,96500,713200,2717292,276302658
20260324,002062,宏润建设,28918671,547180187,0,0,0,547180187
20260324,002063,远光软件,82957091,790277285,127200,669149,4744266,795021551
20260324,002064,华峰化学,32244019,499974050,4000,1042627,10196892,510170942
20260324,002065,东华软件,20021134,1259788171,21800,632270,5051837,1264840008
20260324,002067,景兴纸业,45464995,493378413,100,61400,319894,493698307
20260324,002068,黑猫股份,15086235,263588662,26600,81800,691210,264279872
20260324,002073,软控股份,7384156,490522078,0,25300,176847,490698925
20260324,002074,国轩高科,147672115,2851038473,7900,121000,4493940,2855532413
20260324,002075,沙钢股份,11428633,1234568805,44200,631500,3012255,1237581060
20260324,002077,大港股份,42179049,271499695,1300,121700,2021437,273521132
20260324,002078,太阳纸业,15201055,403570105,104900,213500,3136315,406706420
20260324,002079,苏州固锝,17573111,548962787,5600,220700,2129755,551092542
20260324,002080,中材科技,93081458,1353141201,8700,76200,3070860,1356212061
20260324,002081,金 螳 螂,8973990,337852130,90000,537200,1772760,339624890
20260324,002085,万丰奥威,33222596,1558169403,4100,1097700,15664179,1573833582
20260324,002088,鲁阳节能,7134142,135429575,0,27300,265902,135695477
20260324,002091,江苏国泰,20116133,420278252,100,50700,458835,420737087
20260324,002093,国脉科技,7334956,361594360,23600,273000,2582580,364176940
20260324,002094,青岛金王,6001064,143037533,0,42400,273904,143311437
20260324,002095,生 意 宝,9779756,248178753,200,17500,290675,248469428
20260324,002097,山河智能,10541956,255400973,2100,62000,610080,256011053
20260324,002099,海翔药业,18052790,862672526,11000,147600,1015488,863688014
20260324,002100,天康生物,14528107,217695504,141500,290100,2056809,219752313
20260324,002101,广东鸿图,8773572,278261354,1600,45100,491590,278752944
20260324,002104,恒宝股份,24207396,528325495,1900,135100,2096752,530422247
20260324,002106,莱宝高科,14758696,633784910,0,20100,220497,634005407
20260324,002108,沧州明珠,20083874,477695197,1500,40500,181035,477876232
20260324,002109,兴化股份,34377707,148661120,600,45100,199793,148860913
20260324,002110,三钢闽光,7746945,301301493,38000,451300,1723966,303025459
20260324,002112,三变科技,90394298,371245932,0,23100,547008,371792940
20260324,002115,三维通信,26532889,550673313,0,200,2352,550675665
20260324,002117,东港股份,9953788,397857864,600,11000,114070,397971934
20260324,002119,康强电子,25001026,368578807,0,14000,284620,368863427
20260324,002120,韵达股份,21983340,680105498,55900,807700,5201588,685307086
20260324,002121,科陆电子,40177749,668820809,0,8100,68526,668889335
20260324,002123,梦网科技,7720387,434651776,5800,367800,3707424,438359200
20260324,002125,湘潭电化,30950921,483629157,43800,55301,721678,484350835
20260324,002126,银轮股份,39385633,473372113,2200,104100,4368036,477740149
20260324,002127,南极电商,5731988,444705629,56800,804000,2211000,446916629
20260324,002128,电投能源,70190300,1440716157,16400,169400,5022710,1445738867
20260324,002129,TCL中环,89713159,1965676229,2400,132650,1285378,1966961607
20260324,002130,沃尔核材,71810426,2101880479,37700,1118898,26517882,2128398361
20260324,002131,利欧股份,184550861,1804413222,28700,1228417,9114854,1813528076
20260324,002132,恒星科技,16430480,328493748,0,86200,319802,328813550
20260324,002135,东南网架,26125618,143603034,12500,33500,222775,143825809
20260324,002138,顺络电子,56287683,1092075615,800,55700,1941145,1094016760
20260324,002139,拓邦股份,32582731,809338563,9100,534100,6676250,816014813
20260324,002140,东华科技,17397867,168910618,300,1400,18438,168929056
20260324,002142,宁波银行,26733283,1972006920,55900,385300,11570559,1983577479
20260324,002145,钛能化学,22975095,777818748,92800,1071000,5044410,782863158
20260324,002146,荣盛发展,12327345,248515535,1800,363900,527655,249043190
20260324,002148,北纬科技,8064820,166382625,0,15100,111589,166494214
20260324,002149,西部材料,132944324,1005144538,8100,141700,5891886,1011036424
20260324,002150,正泰电源,274317814,394717505,0,100,3704,394721209
20260324,002151,北斗星通,60787966,1236007350,12700,276514,10490941,1246498291
20260324,002152,广电运通,26767060,1385709200,9900,219800,2578254,1388287454
20260324,002153,石基信息,11534278,281340326,21900,366848,3712501,285052827
20260324,002154,报 喜 鸟,7293802,294079413,0,105800,380880,294460293
20260324,002155,湖南黄金,154114696,2092258740,29800,214040,6055192,2098313932
20260324,002156,通富微电,132300780,3241235074,18400,136283,5734789,3246969863
20260324,002157,正邦科技,35246986,732366613,600,1189600,3663968,736030581
20260324,002158,汉钟精机,3168557,389387004,0,168200,3853462,393240466
20260324,002160,常铝股份,33572959,195269794,100,28300,134708,195404502
20260324,002161,远 望 谷,16471455,497342510,0,300,2172,497344682
20260324,002163,海南发展,35081196,318840101,4900,135700,1734246,320574347
20260324,002164,宁波东力,7944297,295908561,0,5900,69089,295977650
20260324,002165,红 宝 丽,60525434,334482640,0,39500,398160,334880800
20260324,002166,莱茵生物,7719059,541599466,1300,5700,48564,541648030
20260324,002167,东方锆业,31449565,618167544,0,15100,181653,618349197
20260324,002169,智光电气,40601479,647165850,4000,29800,414220,647580070
20260324,002171,楚江新材,25157756,895652395,45800,253800,2728350,898380745
20260324,002173,创新医疗,49154978,510601527,0,14300,365937,510967464
20260324,002174,游族网络,15308625,801154044,3400,61000,565470,801719514
20260324,002176,江特电机,39575490,1087787399,67700,307200,2820096,1090607495
20260324,002177,御银股份,34830145,341789061,0,45900,353430,342142491
20260324,002179,中航光电,81499530,2400385559,10700,138926,4591504,2404977063
20260324,002180,纳思达,37572511,857815212,700,67100,1169553,858984765
20260324,002181,粤 传 媒,74776752,341416597,0,103800,1155294,342571891
20260324,002182,宝武镁业,46075363,908122221,29300,201220,3104824,911227045
20260324,002183,怡 亚 通,128509532,815155507,61300,949000,5134090,820289597
20260324,002185,华天科技,67174636,1842249042,31600,208920,2578073,1844827115
20260324,002189,中光学,8652104,222811343,200,16900,328705,223140048
20260324,002190,成飞集成,9333789,272701116,200,19500,590460,273291576
20260324,002191,劲嘉股份,4215441,370993910,0,99300,361452,371355362
20260324,002192,融捷股份,140221386,1106933182,39200,80400,4711440,1111644622
20260324,002194,武汉凡谷,24574891,372724070,3100,131800,1358858,374082928
20260324,002195,岩山科技,96586369,2179453282,62800,2969903,27263709,2206716991
20260324,002198,嘉应制药,13873819,237978610,0,0,0,237978610
20260324,002201,九鼎新材,10748553,193995417,0,30000,319800,194315217
20260324,002202,金风科技,439890104,3584395463,3900,1516860,41834998,3626230461
20260324,002203,海亮股份,15414848,1240228645,29900,626431,7874238,1248102883
20260324,002204,大连重工,43165699,434052676,800,52500,338625,434391301
20260324,002206,海 利 得,12426035,293098897,0,500,3015,293101912
20260324,002210,飞马国际,14868752,282625829,0,0,0,282625829
20260324,002212,天融信,22168498,717239537,4400,536500,4050575,721290112
20260324,002215,诺 普 信,8183199,712168288,0,111700,1103596,713271884
20260324,002216,三全食品,8086086,201645264,32100,62200,727118,202372382
20260324,002218,拓日新能,157492946,273535600,0,95600,693100,274228700
20260324,002219,新里程,18496393,364649724,216200,752700,1708629,366358353
20260324,002221,东华能源,36647650,916842239,17300,581100,5311254,922153493
20260324,002222,福晶科技,226249377,1215468055,27200,59000,3822610,1219290665
20260324,002223,鱼跃医疗,13786169,701303223,7500,341800,11528914,712832137
20260324,002229,鸿博股份,82468049,523273979,0,16500,289905,523563884
20260324,002230,科大讯飞,170678515,6342126573,31700,404142,18925970,6361052543
20260324,002232,启明信息,5895442,187829029,0,4900,82222,187911251
20260324,002233,塔牌集团,7025951,132678251,228300,309100,2859175,135537426
20260324,002234,民和股份,4936315,133232852,400,44400,358308,133591160
20260324,002235,安妮股份,29881107,362786982,500,29000,291160,363078142
20260324,002236,大华股份,31553356,1669638053,5200,187700,3127082,1672765135
20260324,002237,恒邦股份,68998424,1450995442,308900,351400,5028534,1456023976
20260324,002238,天威视讯,6150243,93678630,0,33500,241870,93920500
20260324,002239,奥特佳,20697794,521112729,0,631100,1842812,522955541
20260324,002240,盛新锂能,148144658,1363447954,13000,114800,4127060,1367575014
20260324,002241,歌尔股份,121982819,4396160646,5200,524500,11801250,4407961896
20260324,002242,九阳股份,7005606,110856556,0,85000,840650,111697206
20260324,002243,力合科创,20793545,915030127,1500,143900,1306612,916336739
20260324,002244,滨江集团,10794659,347969843,10200,412700,4085730,352055573
20260324,002245,蔚蓝锂芯,80287811,836563796,64600,290700,5110506,841674302
20260324,002246,北化股份,54144916,525786408,0,3800,92150,525878558
20260324,002249,大洋电机,22586882,1151510282,11900,138300,1286190,1152796472
20260324,002250,联化科技,17829869,810193532,1100,20300,300034,810493566
20260324,002251,步步高,17243854,399048151,3500,309000,1319430,400367581
20260324,002252,上海莱士,11831228,1351668616,26500,677200,3948076,1355616692
20260324,002254,泰和新材,18820889,494420406,0,238700,2475319,496895725
20260324,002255,海陆重工,21391429,454605252,14500,15200,169176,454774428
20260324,002256,兆新股份,135269244,306340314,4200,71300,347231,306687545
20260324,002258,利尔化学,13352203,333746516,14800,142000,2043380,335789896
20260324,002261,拓维信息,237209996,2244759066,33400,809839,28320069,2273079135
20260324,002262,恩华药业,11396803,570175210,0,335500,7260220,577435430
20260324,002263,大东南,7290479,253435876,0,88000,286880,253722756
20260324,002265,建设工业,28055307,306571250,9800,130600,2898014,309469264
20260324,002266,浙富控股,18980202,880599755,18900,778400,3277064,883876819
20260324,002267,陕天然气,6981012,226754170,10300,565900,4498905,231253075
20260324,002268,电科网安,9337852,985503367,4000,138800,2324900,987828267
20260324,002269,美邦服饰,10456715,116480954,0,0,0,116480954
20260324,002270,华明装备,26538636,291516246,900,68200,1836626,293352872
20260324,002271,东方雨虹,23675898,709403316,16300,217300,3305133,712708449
20260324,002272,川润股份,61948585,444217051,100,18900,317520,444534571
20260324,002273,水晶光电,59785539,2356653833,4200,221200,5266772,2361920605
20260324,002274,华昌化工,25794023,272429164,200,16300,104157,272533321
20260324,002275,桂林三金,2433115,117584054,2700,64300,892484,118476538
20260324,002276,万马股份,19881002,812523552,2300,189500,2664370,815187922
20260324,002277,友阿股份,18386065,714628304,0,0,0,714628304
20260324,002281,光迅科技,377225041,3018434461,8900,129400,10335178,3028769639
20260324,002283,天润工业,15056498,309262644,0,92900,831455,310094099
20260324,002284,亚太股份,21814559,229293027,0,2900,40600,229333627
20260324,002285,世联行,20479778,179718898,43300,122700,385278,180104176
20260324,002287,奇正藏药,3021286,157365796,200,48000,1074720,158440516
20260324,002291,遥望科技,19085098,415634638,7000,59700,382080,416016718
20260324,002292,奥飞娱乐,17174367,537696214,31500,373100,2816905,540513119
20260324,002293,罗莱生活,5328529,134124214,1600,5400,52218,134176432
20260324,002294,信立泰,34991435,548157651,4500,378000,21179340,569336991
20260324,002297,博云新材,28063192,341528990,0,2700,28512,341557502
20260324,002298,中电鑫龙,100460154,383661676,0,29300,359804,384021480
20260324,002299,圣农发展,8483842,283660691,200,43400,721742,284382433
20260324,002300,太阳电缆,26226005,179990495,0,18700,179520,180170015
20260324,002301,齐心集团,11011955,243217508,0,2500,17050,243234558
20260324,002302,西部建设,8657133,173972251,1700,66600,380952,174353203
20260324,002303,美盈森,6269834,214341712,80400,88600,318960,214660672
20260324,002304,洋河股份,15365222,1379396338,4700,294810,14649108,1394045446
20260324,002307,北新路桥,28382753,281823467,11000,171300,777702,282601169
20260324,002311,海大集团,6360511,123665621,800,13900,723078,124388699
20260324,002312,川发龙蟒,44970965,976427962,368600,772100,8717009,985144971
20260324,002317,众生药业,18791395,740251824,2600,146100,2552367,742804191
20260324,002318,久立特材,7890609,315559291,15000,139400,4168060,319727351
20260324,002320,海峡股份,7948900,333033869,100,46600,418002,333451871
20260324,002323,雅博股份,69430438,471025610,0,0,0,471025610
20260324,002324,普利特,19916229,659719386,0,39600,574596,660293982
20260324,002326,永太科技,66296479,1446240684,300,107800,2352196,1448592880
20260324,002328,新朋股份,26813604,363850819,0,44900,290054,364140873
20260324,002329,皇氏集团,28732362,129334933,0,0,0,129334933
20260324,002332,仙琚制药,6745026,428876593,44700,344250,2994975,431871568
20260324,002334,英威腾,19277188,431588603,0,1100,8943,431597546
20260324,002335,科华数据,176496297,1473480460,1900,152100,8963253,1482443713
20260324,002338,奥普光电,11422691,622117681,0,18800,899204,623016885
20260324,002339,积成电子,53633194,268157084,1000,27000,309960,268467044
20260324,002340,格林美,121745241,2553849846,19600,770100,6006780,2559856626
20260324,002342,巨力索具,67018546,339885371,0,42000,498960,340384331
20260324,002344,海宁皮城,10113954,349628492,0,18500,79920,349708412
20260324,002346,柘中股份,10707534,312505879,0,14600,276524,312782403
20260324,002349,精华制药,10020357,168469493,10900,45900,320382,168789875
20260324,002350,北京科锐,25347582,352454665,0,31600,475264,352929929
20260324,002351,漫步者,3236115,250491374,7900,196500,2100585,252591959
20260324,002352,顺丰控股,28410490,3427404997,19600,198700,7095577,3434500574
20260324,002353,杰瑞股份,176086266,917643381,5800,129200,12790800,930434181
20260324,002354,天娱数科,17005921,489582832,49100,320400,1813464,491396296
20260324,002355,兴民智通,21559161,321229092,300,50600,353694,321582786
20260324,002361,神剑股份,36611415,377113008,0,44500,493950,377606958
20260324,002362,汉王科技,9713548,214034450,400,1300,24115,214058565
20260324,002364,中恒电气,49374902,711858977,20300,122100,3545784,715404761
20260324,002366,融发核电,44375240,550393487,0,40500,307395,550700882
20260324,002367,康力电梯,7637537,129560840,0,1300,9594,129570434
20260324,002368,太极股份,8727586,772115153,5400,223800,4332768,776447921
20260324,002369,卓翼科技,8692415,225585218,0,32800,230256,225815474
20260324,002370,亚太药业,12011886,308089779,0,0,0,308089779
20260324,002371,北方华创,148807038,2363953562,2800,69770,30977880,2394931442
